"","1","2","3","4","5","6","7","variables"
"36",0.0470069969616954,-0.00222946494687253,-0.0371132604458679,0.00489355755856124,0.364508507666151,-0.042581186018076,0.0704809304584591,"fam_enviro7r_p"
"37",0.00177023347507342,0.217271187393303,0.104853221569028,0.182912157001608,0.42334337268064,0.12922822767404,-0.0661845426633238,"fam_enviro8_p"
"38",0.0672393611142007,-0.229623475544996,-0.06161702269204,0.0866842763790381,0.368884972262845,0.000410797034527002,-0.00439998124939188,"fam_enviro9r_p"
"39",0.0555787472202943,0.148006027844777,0.472484181482416,0.0640812465498741,0.026188595753789,0.0410454206215196,0.0446495593505908,"ksads_ptsd_raw_754_p"
"40",0.00795440194245503,-0.0738462369138135,0.441488664824455,0.0985593603916371,0.0216778805709628,0.0175190095627434,0.0871725520484997,"ksads_ptsd_raw_755_p"
"41",-0.0786025855048831,0.0974350293916863,0.585929213585904,0.113690453783243,0.0200741164959097,0.00415961006392121,-0.127700144940962,"ksads_ptsd_raw_756_p"
"42",0.042007745281858,-0.0549477211746306,0.629297043617773,0.0426682336742438,0.020091181111867,-0.0470545635104519,0.00486357588576493,"ksads_ptsd_raw_757_p"
"43",0.00723973531626942,0.269705396729506,0.4463068424919,0.173551392613218,0.168590638418444,0.106293528646952,0.417575634241939,"ksads_ptsd_raw_766_p"
"44",-0.0140275245419964,0.156864517496458,0.333956726388267,0.127995719052764,0.0138845695541308,0.00633081213256085,0.0675089209028249,"ksads_ptsd_raw_770_p"
"45",0.32503179616901,0.0963361319737904,-0.0359041282757492,0.042614822593641,0.0115000236725388,0.223245166780281,0.0112263605911622,"parent_monitor_q1_y"
"46",0.285796501984062,0.174820349073491,-0.0859504335887209,0.0418279562370749,-0.0140830369589557,0.188359867608342,-0.0116098640505603,"parent_monitor_q2_y"
"47",0.268840421330473,0.0839037687315154,-0.0470765274051915,-0.00629485394123205,-0.0481315988265255,0.145530203240147,0.00242532022642457,"parent_monitor_q3_y"
"48",-0.371256366204892,0.072829767213591,0.0681497283085675,-0.0460672795844865,0.0145215545904806,-0.095009724660606,-0.0278390247509166,"parent_monitor_q4_y"
"49",0.264797093434114,0.170786531992675,-0.00370621333167016,0.0649688476964197,0.00959399131822758,0.116001270728187,0.108385403482169,"parent_monitor_q5_y"
"50",0.0217099307724764,0.423205082801581,0.0587578141043735,0.112124090789951,0.0522507515289569,0.0345232127300853,0.0239669631355226,"nsc_p_ss_mean_3_items"
"51",0.18743114502843,0.316253332607077,0.0576581146067504,0.0496969611304218,-0.00365079575637261,0.133752619330463,0.0465701317973621,"neighborhood_crime_y"
"52",0.000428141647201528,0.442234924344892,0.0847294714183215,0.0755188234397231,-0.045462313869191,0.101363633632064,0.0889617060555704,"reshist_addr1_adi_wsum"
"53",-0.063375554577538,0.086698522200742,0.07750877130388,-0.0438520607393405,-0.0890623513026558,0.030136993600901,0.70487470856864,"demo_prim_biosep"
"54",0.0103771389901028,0.625733675222416,0.0945765390440512,-0.00850969580071025,0.0581027912343776,-0.0104065264307255,0.223614426995065,"demo_parent_sep"
"55",-0.120727892011094,0.318438043505572,0.836376573662316,0.0147080512342972,-0.0170049318456159,0.048389156277082,-0.00972707662897552,"ksads_ptsd_raw_758_759_760"
"56",-0.0469153041725579,0.0896393064143501,0.767774697606339,0.0244105820433897,0.0457778839849461,0.137010075913297,0.241333960021482,"ksads_ptsd_raw_761_to_765"
"57",-0.0220943540275646,0.0310504788781806,0.662096068212041,0.193514253576965,0.0782707712118603,0.00529146384596008,0.16102502526834,"ksads_ptsd_raw_767_768_769"
"58",0.0209568010634753,0.666822772966242,0.171464663718706,0.289690764149259,0.13435020800518,0.119694960475182,0.103040768844179,"demo_fam_exp1_5_v2"
"59",0.0366402371295881,0.462060614455074,0.150657810870172,0.413080184242162,0.108514234533332,0.0672330985177186,0.0805753494342922,"demo_fam_exp6_7_v2"
"60",0.0106054195632074,0.154672548655532,0.141594485236153,0.173145034004779,0.120702384125706,0.0504461937588968,0.783322655993263,"famhx_ss_moth_prob_alc_dg"
