"famhx_ss_fath_prob_alc_p","famhx_ss_fath_prob_dg_p","asr_scr_anxdisord_r","asr_scr_somaticpr_r","asr_scr_depress_r","asr_scr_avoidant_r","asr_scr_adhd_r","asr_scr_antisocial_r","demo_prnt_ed_v2","demo_comb_income_v2","crpbi_parent1_y","crpbi_caregiver12_y","crpbi_parent2_y","crpbi_caregiver13_y","crpbi_parent3_y","crpbi_caregiver14_y","crpbi_parent4_y","crpbi_caregiver15_y","crpbi_parent5_y","crpbi_caregiver16_y","fes_youth_q1","fes_youth_q2","fes_youth_q3","fes_youth_q4","fes_youth_q5","fes_youth_q6","fes_youth_q7","fes_youth_q8","fes_youth_q9","fam_enviro1_p","fam_enviro2r_p","fam_enviro3_p","fam_enviro4r_p","fam_enviro5_p","fam_enviro6_p","fam_enviro7r_p","fam_enviro8_p","fam_enviro9r_p","ksads_ptsd_raw_754_p","ksads_ptsd_raw_755_p","ksads_ptsd_raw_756_p","ksads_ptsd_raw_757_p","ksads_ptsd_raw_766_p","ksads_ptsd_raw_770_p","parent_monitor_q1_y","parent_monitor_q2_y","parent_monitor_q3_y","parent_monitor_q4_y","parent_monitor_q5_y","nsc_p_ss_mean_3_items","neighborhood_crime_y","reshist_addr1_adi_wsum","demo_prim_biosep","demo_parent_sep","ksads_ptsd_raw_758_759_760","ksads_ptsd_raw_761_to_765","ksads_ptsd_raw_767_768_769","demo_fam_exp1_5_v2","demo_fam_exp6_7_v2","famhx_ss_moth_prob_alc_dg"
0.00756175293946041,0.0637402431307615,-0.0243832693270602,-0.0137265831020866,-0.00968852849375682,0.0283087603188135,0.0395729119366243,0.0398158953548219,0.0034653188396757,0.00999888604511679,1,0.428711782617898,0.439044881144522,0.320413312279206,0.656353438713191,0.357173996613125,0.576643045411649,0.341846603829618,0.535909044362557,0.23774656568865,0.222523034964631,0.189574930849489,0.107798724772129,0.177826736221839,0.177927699032095,0.16398927064797,0.329671510025318,0.130344257804531,0.185813025728027,0.0283364973921288,0.0366417967679088,0.00446107171957457,0.0393800894381977,0.0372860768144552,0.0267611956058788,0.0146901799350502,0.0108324118258116,0.0820126038189407,-0.0869495129846035,0.0227069858884451,-0.0938454680094433,-0.0636589069571127,0.0326920480619961,-0.0465224140403766,0.235347200126095,0.162518371961335,0.183527513049184,-0.284489643699044,0.208459539809139,0.00510998410667485,0.127599170789124,0.0109398856430476,0.0449330027226258,0.002378130815082,-0.111243503401664,-0.0280226278626622,-0.0557889424327551,0.00898567402067466,0.00644660284679907,0.0184406372795302
0.0234926414618038,0.0634754854989814,0.0206695209479086,0.0214441573878409,0.0445914960773713,0.0176391779812472,0.0623585872357354,0.0228762689052533,0.0204055592514426,0.000353147202703115,0.428711782617898,1,0.289789165598756,0.519853608661973,0.356912686976014,0.696235772545592,0.251910208774241,0.587303076670985,0.258028525373492,0.604360933701226,0.21158150417903,0.108285277431836,0.0991048641503149,0.133683984621302,0.167855390417062,0.14363436427641,0.210296833792795,0.11146419712324,0.140445604495163,0.0503433730250144,0.0203195594613553,0.00516275206111887,0.0058011042963494,0.00542096597413167,0.00318105836393253,0.0184876598045327,0.0366370884753786,0.0583448479862419,0.0542471624736687,-0.00554842626662788,-0.0117372106581703,0.054593408094027,0.0389019643884031,0.0197863157256134,0.16501570518354,0.131816495889621,0.155020769100128,-0.241449828679109,0.156667360153164,0.0165789658592442,0.114991731661339,0.000841862674072192,-0.105617851140951,-0.020229539578009,-0.115086896716756,0.000207904461445538,-0.0214991214315115,0.0158306918622061,0.0443947804977165,0.00762259155738421
-0.00853665132187875,0.0599192628468339,0.0206144390189899,0.0420390543174184,0.0349736184374897,0.0714590089194215,0.0364291352836486,0.0715193901988238,0.117241677760708,0.125585668006914,0.439044881144522,0.289789165598756,1,0.447685572776241,0.484709370755065,0.363432784307118,0.620026234397921,0.362024711770187,0.476085780235292,0.253682351139968,0.256470617370671,0.196514039451049,0.148081458234294,0.191489898338379,0.231141188038691,0.218703001202033,0.310724785080301,0.130783589863417,0.196576839478237,0.0369961025990318,0.0400234291013812,0.0329253450849675,0.0546333055656893,0.0704892366170683,0.0530852702265605,0.0161010561574668,0.0685720588140412,0.0497583936582212,0.0419371125708575,0.0133720991407087,-0.0146776869667611,-0.0196029145693591,0.0522098053809939,0.0490061382347071,0.260090244592888,0.2493496511969,0.218685700299007,-0.244432312863592,0.200376401374509,0.0774371154415239,0.189267273802871,0.0704622850664574,-0.0122008688327734,0.0548977582501764,0.00590954005328491,-0.0084010004103697,0.0443817448087119,0.0752120898528643,0.065303539611233,-0.0236181238710549
0.0047800808016987,0.023456398534614,0.00888422867305105,0.0263213088782858,0.0345504227294962,0.0260098664454349,0.0386203383582579,0.0224629469696986,0.0775015374382592,0.0573811923511337,0.320413312279206,0.519853608661973,0.447685572776241,1,0.342396645336004,0.535503789791795,0.359839974078177,0.632367673889273,0.287373153541831,0.462392364487127,0.18652257878099,0.144048156080458,0.137223316434885,0.185702918995724,0.180099647800915,0.190655510052897,0.221769275547215,0.131747697976806,0.153035622059717,0.0281061797521318,0.0387374400592592,0.0302338832996729,0.0152108704085126,0.0470621187457065,0.0222512773935931,0.0378798306079985,0.0419023809229293,0.0102112588835448,0.0962026129270643,0.00681666599132662,0.000735167810671374,0.0720221047882012,0.0553541675717699,0.00532394906720376,0.202926557263819,0.207766456430042,0.193519555342165,-0.224508824570422,0.150656331050508,0.0290844757151172,0.153202812523194,0.0329840943569726,-0.0526184685821538,0.0114534578859252,0.0408293660616565,0.0106998459539021,0.0373720048671497,0.0577895776904038,0.0398857651007613,-0.00231171549608754
-0.0170488060980224,0.00840405547176413,-0.0391863689469738,0.00448097255824157,-0.0145088977499724,0.0157639844537331,0.0260505722013826,0.0474545663219181,0.0191724322174219,0.0264125253971483,0.656353438713191,0.356912686976014,0.484709370755065,0.342396645336004,1,0.482845923664732,0.620688379690712,0.38546473242665,0.527305204198306,0.299340664406615,0.224448587152805,0.1662098925384,0.174321089638105,0.191239779528664,0.220220685057509,0.153448441669581,0.330285097153291,0.130538993238932,0.171825825526119,0.0497828090409241,0.0660967871783034,0.0587325363973503,0.0583772329959006,0.0251571871702887,0.0552466796472422,0.007035729065259,0.000319959926031203,0.044717688936506,0.00509240233294784,-0.0664053879050271,-0.0398013749418714,0.000989010675325875,-0.0260792492707338,-0.0559177163854501,0.23566674300276,0.170713694407387,0.179345300490159,-0.274848008846688,0.187428378835549,0.0165510242116038,0.119792176056741,0.0104326541202961,0.0163778278714544,0.0230899564991757,-0.0960224761703946,-0.079341434239389,-0.0440431521559166,0.00593641345717112,0.0331044259544793,0.0298060377149025
-0.0121797062086228,0.0225442210481547,0.00805526368806253,0.0311108792308739,0.0447082911376189,0.032120307170214,0.0675468337833418,0.0193449918389436,0.0361111819928836,0.0193083244152098,0.357173996613125,0.696235772545592,0.363432784307118,0.535503789791795,0.482845923664732,1,0.403066506313852,0.641111628013783,0.295350180512706,0.573551901265715,0.199146857756322,0.127828251708707,0.154672043469104,0.174724293735133,0.192448526622252,0.185564606774079,0.248335544721366,0.113502946581645,0.167650898324574,0.0206246410639326,0.0275568567905082,0.0381903121147324,0.0112520816007553,0.0127973832662218,0.0119579682347926,0.0238430371920205,0.043589047713923,0.0267949176271477,0.0623112504933459,0.00424317015985564,-0.048955740586431,0.0218973153560875,-0.0153381000983397,0.0151466992073573,0.197465520059439,0.174805448592865,0.181586200899252,-0.251927549982247,0.143981051255382,0.014332050682894,0.103180376086098,0.00544851225026131,-0.127305651268152,-0.0077828713670118,-0.0117312856122932,0.0212172199809165,-0.00343979370791762,0.0285530551390629,0.0508177523032015,-0.0310337056100859
0.0115325033775958,0.0767763862208325,-0.00227297120648947,0.0539500208983138,0.0111629011776935,0.0431158449398799,0.0576469340902328,0.0456364495232043,0.041442194977073,0.0551756793191141,0.576643045411649,0.251910208774241,0.620026234397921,0.359839974078177,0.620688379690712,0.403066506313852,1,0.632061261695603,0.491521715262338,0.227900591199134,0.239317276417449,0.17573319450233,0.143914818020782,0.247001535627494,0.235638853204514,0.185720613314414,0.353566163507896,0.132685620348466,0.18464847070404,0.0316078546885596,0.0491625202117127,0.0738446871920557,0.0565037530427026,0.00914776268823916,0.0214475635181982,0.0258310720037197,0.0428146597372555,0.04487861206786,0.0777190320212002,-0.00855674896264595,-0.128879732532323,0.0152611575690976,0.0248012148395248,-0.0474957438927304,0.32425810825446,0.25094158205948,0.188637744245364,-0.238403989549068,0.235335236623099,0.0282089301838778,0.164338614463533,-0.000672206328652783,-0.0397843937323639,0.0115398804471409,-0.14246506164257,-0.0132902217028935,-0.00593832749090337,0.0305841520620159,0.022810196710197,0.0212716808603602
0.0375417846388908,0.0659967664659067,0.00820058096744287,0.0110218833288244,0.0280679381582205,0.0277016370795989,0.0325424158065104,0.0245630933156969,0.0543777193393356,0.053056114787143,0.341846603829618,0.587303076670985,0.362024711770187,0.632367673889273,0.38546473242665,0.641111628013783,0.632061261695603,1,0.31781960456974,0.470770033860717,0.218727358073579,0.129360701961571,0.157465478225088,0.157267733757792,0.211432278797597,0.189877999858756,0.267308827998195,0.119023971643215,0.175907418168738,0.0354573236223438,0.0613032412475428,0.037550362101897,0.0806945192559968,0.035876864475406,0.030065515638714,0.00495064691682267,0.0336605566487417,0.037200648311523,0.087709251171637,0.0101600529477714,-0.00218920736707904,0.0829702235319014,0.0722518462878931,-0.00532205802882568,0.199892995305615,0.188213584334728,0.161851418915226,-0.222797636008575,0.186244293003717,0.0209729025434645,0.12892062455315,-0.0188505663479899,-0.0756745583275503,0.0237326743907724,0.0368745269092604,0.04071727663665,-0.00128716238435078,0.0988976411340629,0.0410064258477991,0.0112328811274824
0.00171309824434064,0.032795504646312,0.00952678974437522,0.0168210561409821,0.0127593093716799,0.0210375363880714,0.0428811978601823,0.0796207107478984,0.0510956490818935,0.0533042199643459,0.535909044362557,0.258028525373492,0.476085780235292,0.287373153541831,0.527305204198306,0.295350180512706,0.491521715262338,0.31781960456974,1,0.427925410190712,0.276916202594225,0.191703512128043,0.174494004721255,0.244963826009447,0.236273112003729,0.179161026694255,0.292464102070661,0.18291714855353,0.189781892916553,0.0332914427918372,0.048104523146736,0.0540051153383967,0.0607632781684193,0.0627080572602762,0.0168260493765576,0.0591319993433388,0.0164867015872922,0.026381357215093,0.0576652037183609,0.0277637933837128,-0.0268149589612114,0.0505095221244578,0.044448473533672,0.00508785484945606,0.252608046093804,0.18870085056228,0.184771456989295,-0.255263089679246,0.206784340652003,0.0388098247936533,0.158850323365018,0.0201607569334459,0.0222960326650962,0.0443737053194811,-0.0493665017248039,-0.0117296451604845,0.0450082679512506,0.0519505572704258,0.0489747375221645,0.0392333368579491
0.0500655815247248,0.0394736183674922,0.0446763918513642,0.0666781572485104,0.0559337911201769,0.0367214743396785,0.0494395059108879,0.0179070271938424,0.0142266511176864,0.00600077669498376,0.23774656568865,0.604360933701226,0.253682351139968,0.462392364487127,0.299340664406615,0.573551901265715,0.227900591199134,0.470770033860717,0.427925410190712,1,0.204433337835313,0.0966573327391396,0.151265565232568,0.149130504336421,0.194047175481996,0.150518701698819,0.169519800393384,0.14090654025038,0.109592103258083,0.0559862712681887,0.0183768672600124,0.0240859124358998,0.0537614623339819,0.0388248142575651,0.0109052766011641,0.066191079641354,0.0148688303245599,0.0418827686979397,0.0629095755124616,0.058466169627009,-0.0319121192268726,0.0510593314161398,0.0165299386378105,0.0433261059164878,0.126781399242069,0.136062251329201,0.143714543965117,-0.17387176126846,0.153628986471317,0.0351427181120805,0.142349336335667,-0.021381973500301,-0.0571789579306371,0.00045497258363441,-0.219297747344026,-0.110884628671901,-0.00888726888122505,0.0365816048892586,0.0273141105296553,0.0453862162018044
0.0517850739531368,0.101331742881263,0.0884082102997476,0.0734951354769045,0.104658431243256,0.111788192688688,0.123242279569333,0.132951629985941,0.119735671403879,0.127129004301768,0.222523034964631,0.21158150417903,0.256470617370671,0.18652257878099,0.224448587152805,0.199146857756322,0.239317276417449,0.218727358073579,0.276916202594225,0.204433337835313,1,0.465939372095448,0.445971040967861,0.495387636630878,0.485944501452287,0.531914532071979,0.365110108905808,0.421698439549934,0.224327438638062,0.235710253462077,0.15204139780051,0.170980640642164,0.167866693617309,0.14551280314466,0.209944520837051,0.00971028425925347,0.116593715143358,0.0501936905018217,0.074916557072128,0.0458863417182306,0.0619712844834159,0.0216100694669273,0.141785775880401,0.0566630620900216,0.208463644500417,0.165558174134437,0.115469267521852,-0.128318144910873,0.173786587395781,0.0545526236316633,0.158461563627794,0.093900250776633,0.0497686278933989,0.0649513501626581,0.075919540050872,0.117517235876902,0.0135749945230505,0.181986816870511,0.120679585682405,0.0942264435335774
0.0716978386005092,0.0954778694428462,0.0586600433976113,0.0555358955946476,0.0451772050270965,0.0361913317332843,0.0743271550365258,0.0887563805560637,0.118904058004815,0.118119775012447,0.189574930849489,0.108285277431836,0.196514039451049,0.144048156080458,0.1662098925384,0.127828251708707,0.17573319450233,0.129360701961571,0.191703512128043,0.0966573327391396,0.465939372095448,1,0.219306380189549,0.5144193493698,0.28512994860034,0.28802791518706,0.307487335379576,0.218015789499879,0.254505782499016,0.151992727854098,0.109588541301025,0.0948618675990405,0.116200590407964,0.0851011043793413,0.0880421051999184,-0.00107116525053252,0.089721077773536,0.0354145142306436,0.0803249308942786,0.0492855622651651,-0.0085517230116232,-0.0570870046858638,0.118303676758112,0.0368501216504154,0.106671972965051,0.108027819206627,0.0599497908474542,-0.0661320131695431,0.14594637041689,0.0734431471861205,0.125559371084584,0.0644811958597922,-0.0201316633472517,0.0713053501829805,0.0262991245090526,0.0545606464813916,-0.0238495983228437,0.133668148188607,0.079432817553615,0.106109368106728
-0.0395601650043959,0.0786943020256115,0.0644709146826237,0.0611491276904621,0.0959575065213674,0.0749732296886846,0.0871825432466275,0.0865858612183699,0.154618330910025,0.182558374870305,0.107798724772129,0.0991048641503149,0.148081458234294,0.137223316434885,0.174321089638105,0.154672043469104,0.143914818020782,0.157465478225088,0.174494004721255,0.151265565232568,0.445971040967861,0.219306380189549,1,0.446660975629094,0.380373778888453,0.598762440208756,0.256551088813211,0.353115659261009,0.176149679088256,0.112034496044274,0.0747166699526897,0.256521449694222,0.143494186222611,0.0777787785697495,0.259387434813275,0.0190860443625999,0.130791339164764,-0.0239591442311728,0.0724252730983648,0.00913365974855956,0.0185234848940695,-0.100111949152191,0.186423117108262,0.0551434232620132,0.213921948787551,0.168038078773917,0.155926522223101,-0.0744152814076631,0.102807617897209,0.0802107341927549,0.15327023936387,0.148469497844665,0.017311747262906,0.0591420261208828,0.0772860006734053,0.117103662302641,-0.0121206055661792,0.200494647209751,0.151747536704116,0.0840599888088871
-0.0203303687974259,0.0286165897102296,0.0470705263119065,0.0391651177310295,0.0610601825697614,0.0617540997235497,0.0839699879801253,0.0748583003504541,0.0543717644422769,0.0451484350975039,0.177826736221839,0.133683984621302,0.191489898338379,0.185702918995724,0.191239779528664,0.174724293735133,0.247001535627494,0.157267733757792,0.244963826009447,0.149130504336421,0.495387636630878,0.5144193493698,0.446660975629094,1,0.339327309504071,0.390224250349495,0.33515859405504,0.262880931617988,0.278992848964567,0.173220352599081,0.132585097082135,0.13479054203699,0.159523536568998,0.106435747260852,0.185210214686043,0.0424726907755724,0.08900532085841,0.0637992198681938,0.110280740510827,0.00146841774501513,0.00406834822457804,0.0415621027216661,0.0662287246591699,-0.00459227830513807,0.155031144200602,0.132603937687604,0.114438299734157,-0.106791062835596,0.0970208293196308,0.0414570719488552,0.133989701723882,0.0253857342653185,-0.00187954287194436,-0.00945897292788462,0.000334947713744119,0.0899469421441032,-0.000905104867352692,0.0879841984612092,0.0657472192351256,0.0235398142997029
